timestamps,TP9,AF7,AF8,TP10
1623120452.424,496.094,-11.719,24.414,391.602
1623120452.428,-992.676,-24.414,18.066,883.789
1623120452.432,-282.227,-56.152,-118.164,-196.777
1623120452.436,-1000.000,-57.617,-150.391,-905.762
1623120452.440,64.453,-33.203,-21.973,29.297
1623120452.443,-836.426,-18.555,39.551,923.828
1623120452.447,110.840,-22.949,-93.262,159.668
1623120452.451,-1000.000,-31.250,-157.227,-902.344
1623120452.455,-313.477,-11.719,-44.434,-343.262
1623120452.459,-875.977,9.766,52.734,842.285
1623120452.461,446.289,-16.602,-40.039,456.543
1623120452.465,-1000.000,-42.480,-165.527,-807.129
1623120452.469,-649.414,-27.344,-85.449,-624.512
1623120452.473,824.707,1.465,47.852,600.098
1623120452.477,784.180,-9.277,-3.418,722.656
1623120452.481,-641.113,-40.527,-153.809,-484.375
1623120452.485,-954.102,-36.621,-136.230,-837.402
1623120452.488,397.949,-16.602,-2.930,304.199
1623120452.492,-951.660,-4.883,23.438,883.301
1623120452.496,-202.637,-20.508,-97.656,-152.832
1623120452.500,-1000.000,-19.531,-161.133,-943.848
1623120452.504,-31.250,6.348,-35.645,-71.777
1623120452.506,-828.125,20.996,42.480,896.973
1623120452.510,192.871,-5.859,-77.148,224.121
1623120452.514,-1000.000,-42.969,-180.664,-886.719
1623120452.518,-393.555,-20.996,-70.312,-421.387
1623120452.522,-936.035,0.000,39.062,751.953
1623120452.526,539.551,-19.531,-41.016,519.043
1623120452.530,-942.871,-34.180,-162.598,-705.078
1623120452.533,-729.980,-16.113,-104.980,-692.383
1623120452.537,725.098,3.418,49.316,526.855
1623120452.541,854.004,0.488,12.695,758.789
1623120452.545,-535.645,-28.809,-143.555,-422.363
1623120452.549,-1000.000,-38.086,-138.184,-891.602
1623120452.551,290.527,-1.953,10.254,202.148
1623120452.555,-905.762,4.395,28.320,890.137
1623120452.559,-108.398,-13.672,-101.074,-57.617
1623120452.563,-1000.000,-11.230,-126.465,-933.594
1623120452.567,-120.605,9.277,-21.484,-141.602
1623120452.571,-830.078,7.324,27.344,882.812
1623120452.575,267.090,-10.742,-71.289,290.527
1623120452.578,-1000.000,-13.184,-155.273,-862.305
1623120452.582,-466.309,1.953,-58.594,-494.141
1623120452.586,-991.699,16.602,53.223,721.680
1623120452.590,609.863,0.977,-18.555,582.031
1623120452.594,-868.652,-19.043,-155.762,-653.320
1623120452.596,-794.434,-10.742,-109.863,-743.652
1623120452.600,635.742,8.301,34.668,467.773
1623120452.604,919.434,7.812,16.113,812.500
1623120452.608,-429.199,-9.277,-121.582,-327.148
1623120452.612,-1000.000,-22.461,-141.113,-894.043
1623120452.616,196.289,-7.324,-21.484,128.418
1623120452.620,-871.582,8.789,15.625,905.273
1623120452.623,-23.438,-9.766,-92.285,17.578
1623120452.627,-1000.000,-31.250,-162.598,-938.965
1623120452.631,-197.754,-8.301,-51.270,-222.168
1623120452.635,-842.285,14.648,58.594,848.633
1623120452.639,344.238,-2.441,-36.621,346.680
1623120452.657,-1000.000,-24.902,-154.785,-836.426
1623120452.661,-543.945,-13.672,-71.289,-558.105
1623120452.665,937.988,4.883,62.012,674.316
1623120452.669,683.105,0.977,7.324,631.348
1623120452.673,-781.250,-6.836,-139.648,-605.469
1623120452.677,-863.281,-7.324,-133.301,-793.457
1623120452.681,536.621,7.324,18.066,391.602
1623120452.684,976.562,19.043,52.734,827.148
1623120452.688,-334.961,-4.395,-107.910,-277.344
1623120452.692,-1000.000,-16.602,-168.945,-931.152
1623120452.696,104.492,12.695,-5.371,43.945
1623120452.700,-846.191,25.879,56.152,895.996
1623120452.702,64.453,0.000,-80.078,92.285
1623120452.706,-1000.000,-11.719,-162.598,-927.734
1623120452.710,-278.320,4.883,-48.828,-307.129
1623120452.714,-869.629,19.531,68.848,822.266
1623120452.718,418.945,13.184,-18.555,423.828
1623120452.722,-1000.000,-10.254,-163.086,-784.668
1623120452.726,-621.094,-8.301,-106.445,-611.816
1623120452.729,857.422,11.719,41.504,607.422
1623120452.733,749.023,0.977,-12.695,686.035
1623120452.737,-690.430,-10.742,-155.762,-533.203
1623120452.741,-926.270,0.488,-119.629,-851.074
1623120452.745,439.941,16.602,18.066,297.852
1623120452.747,-975.586,22.949,28.320,848.633
1623120452.751,-246.582,-0.488,-107.422,-184.570
1623120452.755,-1000.000,-14.648,-149.414,-949.219
1623120452.759,9.766,6.348,-15.137,-27.344
1623120452.763,-832.520,13.672,58.105,850.098
1623120452.767,141.602,-6.836,-66.895,109.863
1623120452.771,-1000.000,-9.277,-144.531,-896.484
1623120452.774,-360.840,4.395,-47.852,-378.906
1623120452.778,-914.062,8.789,37.109,790.039
1623120452.782,496.094,5.859,-24.414,498.047
1623120452.786,-989.258,-5.859,-137.695,-737.793
1623120452.790,-688.477,5.371,-81.543,-663.574
1623120452.792,778.320,32.715,76.660,567.871
1623120452.796,815.430,24.902,49.805,740.723
1623120452.800,-589.844,0.000,-98.145,-447.266
1623120452.804,-992.676,-6.348,-93.262,-854.492
1623120452.808,333.984,10.254,43.945,253.418
1623120452.812,-929.688,16.602,52.734,883.789
1623120452.816,-159.180,0.000,-83.984,-115.723
1623120452.819,-1000.000,-11.719,-139.160,-956.543
1623120452.823,-74.219,19.531,-7.812,-115.723
1623120452.827,-827.148,39.551,84.473,869.141
1623120452.831,223.633,4.395,-27.344,226.074
1623120452.835,-1000.000,-27.832,-133.789,-893.066
1623120452.836,-430.176,-3.906,-46.875,-448.242
1623120452.840,-963.379,30.762,90.332,743.164
1623120452.844,576.172,11.719,17.578,556.641
1623120452.848,-908.691,-18.066,-132.812,-687.012
1623120452.852,-758.301,-10.742,-78.613,-703.125
1623120452.856,688.965,19.531,66.895,525.879
1623120452.860,880.859,18.555,52.734,762.207
1623120452.863,-491.211,-16.602,-100.098,-395.508
1623120452.867,-1000.000,-19.043,-104.492,-897.949
1623120452.871,245.605,11.719,31.250,146.973
1623120452.875,-892.578,18.555,49.316,869.141
1623120452.879,-72.266,-9.277,-83.984,-41.016
1623120452.882,-1000.000,-33.691,-137.695,-969.238
1623120452.886,-171.387,-15.625,-14.648,-215.820
1623120452.890,-835.938,13.184,80.078,840.332
1623120452.894,305.664,3.418,-15.625,308.105
1623120452.898,-1000.000,-12.695,-127.441,-853.027
1623120452.902,-509.277,3.906,-54.199,-518.555
1623120452.906,979.492,21.973,69.824,713.379
1623120452.909,630.859,16.113,14.648,598.145
1623120452.913,-778.809,-2.930,-103.027,-584.961
1623120452.917,-743.652,-4.395,-51.270,-682.617
1623120452.921,583.008,13.184,74.707,438.477
1623120452.925,938.965,18.066,66.895,821.777
1623120452.926,-391.113,3.418,-84.473,-289.062
1623120452.930,-1000.000,-5.859,-107.910,-897.461
1623120452.934,149.414,10.254,46.387,91.309
1623120452.938,-861.816,25.391,91.797,895.508
1623120452.942,14.648,1.953,-51.270,49.805
1623120452.946,-1000.000,-22.949,-137.207,-934.082
1623120452.950,-238.281,-17.090,-32.715,-262.207
1623120452.953,-856.445,2.441,79.590,839.844
1623120452.957,376.953,0.977,-0.488,388.184
1623120452.961,-1000.000,-18.555,-134.277,-809.082
1623120452.965,-581.055,-5.859,-48.828,-579.590
1623120452.969,902.344,10.742,97.168,655.762
1623120452.972,710.938,-1.465,22.949,669.922
1623120452.976,-742.676,-20.996,-136.230,-557.129
1623120452.980,-894.531,-6.836,-91.797,-812.500
1623120452.984,488.770,20.996,61.523,351.074
1623120452.988,998.047,13.672,54.688,837.891
1623120452.992,-296.387,-15.137,-90.332,-228.516
1623120452.996,-1000.000,-20.508,-111.328,-928.223
1623120452.999,60.059,12.695,49.316,8.789
1623120453.003,-839.355,28.320,117.676,889.648
1623120453.007,103.027,-3.906,-29.785,123.535
1623120453.011,-1000.000,-16.602,-122.070,-929.688
1623120453.015,-311.523,5.859,2.930,-352.051
1623120453.031,-886.719,10.742,98.633,816.406
1623120453.035,457.520,0.977,2.930,472.168
1623120453.039,-1000.000,-9.766,-107.910,-752.441
1623120453.043,-657.715,-9.766,-38.086,-637.695
1623120453.047,816.895,18.066,101.074,594.238
1623120453.051,782.715,32.715,52.734,720.215
1623120453.055,-642.578,3.418,-105.957,-493.652
1623120453.058,-958.496,-14.648,-84.961,-859.375
1623120453.062,392.090,12.695,64.453,269.043
1623120453.066,-957.520,8.301,66.895,849.609
1623120453.070,-214.844,-14.160,-60.059,-177.734
1623120453.074,-1000.000,-6.348,-100.098,-955.078
1623120453.076,-29.297,8.301,19.531,-84.473
1623120453.080,-831.055,11.230,102.539,857.910
1623120453.084,179.199,-6.836,-15.625,198.242
1623120453.088,-1000.000,-18.066,-124.512,-911.133
1623120453.092,-401.855,-9.277,-36.621,-414.551
1623120453.096,-942.383,-1.953,62.500,772.949
1623120453.100,525.879,-3.906,-7.324,500.000
1623120453.103,-959.961,-19.043,-117.676,-727.539
1623120453.107,-728.027,-17.090,-58.594,-706.055
1623120453.111,725.586,1.465,77.637,518.555
1623120453.115,845.703,6.836,70.312,746.094
1623120453.119,-546.387,-9.277,-74.219,-429.199
1623120453.122,-1000.000,-19.531,-88.379,-885.742
1623120453.126,292.969,-6.348,54.199,197.266
1623120453.130,-911.133,3.418,80.566,875.977
1623120453.134,-118.164,-12.207,-65.918,-80.078
1623120453.138,-1000.000,-30.762,-119.141,-961.914
1623120453.142,-113.281,-14.160,14.648,-159.668
1623120453.146,-829.590,8.789,106.934,875.977
1623120453.149,261.230,-6.836,-14.648,277.344
1623120453.153,-1000.000,-29.297,-141.113,-871.094
1623120453.157,-464.844,-13.184,-39.062,-474.609
1623120453.161,-991.699,19.043,91.309,734.863
1623120453.165,606.445,9.277,16.113,580.566
1623120453.167,-873.047,-20.508,-126.465,-666.992
1623120453.171,-795.410,-9.277,-83.496,-747.070
1623120453.175,646.484,22.461,72.266,478.516
1623120453.179,891.602,11.719,43.457,782.715
1623120453.183,-422.363,-19.043,-92.285,-318.359
1623120453.187,-1000.000,-22.461,-84.961,-836.426
1623120453.191,197.266,8.789,40.039,125.000
1623120453.194,-884.766,18.555,61.035,881.348
1623120453.198,-41.504,-5.859,-70.801,-3.418
1623120453.202,-1000.000,-15.625,-118.164,-955.566
1623120453.206,-197.754,-9.766,-14.648,-239.746
1623120453.210,-843.750,1.953,83.984,839.844
1623120453.212,331.543,-11.230,-9.766,339.355
1623120453.216,-1000.000,-29.297,-121.094,-844.727
1623120453.220,-532.715,-10.254,-43.945,-553.223
1623120453.224,946.289,13.184,75.195,681.641
1623120453.228,681.152,10.742,21.484,648.438
1623120453.232,-781.250,-13.672,-116.211,-582.520
1623120453.236,-862.793,-15.625,-89.355,-778.809
1623120453.239,542.480,8.301,33.203,412.109
1623120453.243,961.426,4.395,48.828,836.426
1623120453.247,-357.910,-25.879,-78.613,-276.367
1623120453.251,-1000.000,-26.367,-125.000,-916.016
1623120453.255,114.258,3.418,5.859,55.664
1623120453.257,-850.098,-2.930,74.707,879.883
1623120453.261,56.641,-27.344,-47.363,77.148
1623120453.265,-1000.000,-25.879,-120.605,-924.316
1623120453.269,-278.320,-10.254,-15.137,-301.758
1623120453.273,-869.629,8.789,75.684,819.336
1623120453.277,412.598,-3.418,-21.973,413.574
1623120453.281,-1000.000,-32.227,-165.039,-797.852
1623120453.284,-618.652,-12.695,-86.426,-616.699
1623120453.288,860.352,11.230,86.914,610.352
1623120453.292,745.117,0.488,33.203,678.223
1623120453.296,-697.754,-20.508,-139.648,-536.621
1623120453.300,-924.805,-19.043,-109.863,-842.285
1623120453.302,446.289,3.418,43.945,310.059
1623120453.306,-982.910,8.301,46.875,838.867
1623120453.310,-257.812,-7.324,-85.938,-211.426
1623120453.314,-1000.000,-22.949,-112.793,-942.383
1623120453.318,22.461,-6.836,8.789,-24.902
1623120453.322,-831.543,9.766,71.777,901.367
1623120453.326,142.578,-12.695,-60.547,181.641
1623120453.329,-1000.000,-21.973,-136.230,-889.160
1623120453.333,-345.703,4.883,1.465,-359.375
1623120453.337,-903.320,21.484,103.516,809.082
1623120453.341,487.305,-0.488,0.977,497.559
1623120453.345,-994.141,-26.367,-139.160,-746.094
1623120453.347,-687.500,-20.996,-70.801,-665.527
1623120453.351,780.273,-7.812,60.059,560.547
1623120453.355,808.594,-8.789,16.113,717.285
1623120453.359,-602.539,-20.996,-100.098,-464.844
1623120453.363,-982.422,-18.066,-83.984,-859.863
1623120453.367,351.562,7.324,29.785,248.535
1623120453.371,-938.477,11.230,41.992,873.047
1623120453.374,-173.340,-11.719,-62.500,-125.977
1623120453.378,-1000.000,-24.414,-107.422,-948.242
1623120453.382,-72.754,-13.672,-2.441,-117.188
1623120453.386,-829.102,8.301,71.289,870.605
1623120453.390,218.262,2.930,-36.621,234.863
1623120453.406,-1000.000,-19.043,-150.391,-882.324
1623120453.410,-419.922,-3.906,-46.387,-434.082
1623120453.414,-954.590,30.273,96.191,750.488
1623120453.418,567.871,10.742,5.371,542.969
1623120453.422,-916.016,-28.809,-139.648,-675.781
1623120453.426,-753.418,-19.043,-86.426,-693.848
1623120453.430,696.289,15.625,42.969,503.906
1623120453.433,872.559,23.438,34.668,769.043
1623120453.437,-505.859,-6.348,-102.051,-390.137
1623120453.441,-1000.000,-14.160,-130.371,-879.395
1623120453.445,260.742,17.090,29.297,177.246
1623120453.449,-896.973,31.738,72.266,875.000
1623120453.452,-81.543,9.277,-94.238,-48.340
1623120453.456,-1000.000,-11.230,-155.762,-950.195
1623120453.460,-160.156,-4.395,-13.672,-199.707
1623120453.464,-836.914,5.371,75.684,852.051
1623120453.468,289.062,-5.371,-41.504,315.918
1623120453.472,-1000.000,-14.160,-153.809,-839.844
1623120453.476,-497.559,4.395,-47.363,-497.070
1623120453.479,979.492,24.414,80.078,708.984
1623120453.483,641.602,20.020,0.000,613.281
1623120453.487,-834.961,-3.906,-138.672,-628.906
1623120453.491,-816.895,0.977,-77.637,-770.020
1623120453.495,605.957,26.367,55.664,425.781
1623120453.496,934.082,25.391,26.855,798.340
1623120453.500,-402.832,6.348,-114.746,-327.637
1623120453.504,-1000.000,4.395,-112.793,-930.664
1623120453.508,162.109,19.043,27.832,82.520
1623120453.512,-863.281,32.227,62.500,890.137
1623120453.516,6.348,10.254,-68.359,33.691
1623120453.520,-1000.000,-12.695,-126.465,-944.336
1623120453.523,-222.168,10.254,-3.418,-261.719
1623120453.527,-850.586,27.344,75.195,837.402
1623120453.531,371.582,11.719,-1.465,375.000
1623120453.535,-1000.000,-7.812,-112.305,-824.219
1623120453.539,-575.684,-5.371,-52.246,-583.984
1623120453.541,906.738,14.160,87.891,645.508
1623120453.545,708.496,10.254,43.945,659.180
1623120453.549,-747.070,-18.066,-104.492,-572.754
1623120453.553,-888.184,-19.531,-69.824,-809.082
1623120453.557,501.465,9.766,56.152,371.582
1623120453.561,990.723,19.043,50.293,839.355
1623120453.565,-307.617,-0.488,-68.359,-236.816
1623120453.568,-1000.000,-23.926,-116.211,-925.781
1623120453.572,68.359,-5.859,8.789,23.926
1623120453.576,-840.820,21.484,94.727,895.020
1623120453.580,96.191,0.977,-34.668,119.141
1623120453.584,-1000.000,-17.578,-125.977,-916.992
1623120453.586,-301.270,2.441,-15.625,-328.125
1623120453.590,-881.836,20.508,94.727,813.965
1623120453.594,444.336,-0.488,-0.977,445.801
1623120453.598,-1000.000,-27.344,-131.348,-794.922
1623120453.602,-627.441,-6.836,-60.059,-615.234
1623120453.606,858.398,19.531,58.594,632.324
1623120453.610,770.996,15.137,15.137,694.336
1623120453.613,-655.273,-12.695,-132.324,-503.418
1623120453.617,-951.660,-13.672,-102.539,-845.703
1623120453.621,401.367,10.254,57.129,277.832
1623120453.625,-959.961,11.230,59.570,861.328
1623120453.629,-219.727,-3.906,-74.707,-153.320
1623120453.631,-1000.000,-10.254,-112.305,-934.570
1623120453.635,-21.484,9.766,3.906,-57.129
1623120453.639,-831.543,22.461,58.105,884.766
1623120453.643,168.457,1.465,-50.781,187.988
1623120453.647,-1000.000,-17.090,-139.160,-900.391
1623120453.651,-390.137,-0.977,-55.664,-394.043
1623120453.655,-935.059,11.719,51.270,788.086
1623120453.658,520.996,2.441,-25.879,524.902
1623120453.662,-964.355,-13.184,-134.277,-719.727
1623120453.666,-716.797,-5.371,-72.266,-685.547
1623120453.670,741.211,27.832,60.059,546.875
1623120453.674,838.867,28.809,37.109,759.766
1623120453.677,-557.129,0.000,-103.516,-426.270
1623120453.681,-1000.000,-8.301,-97.168,-882.812
1623120453.685,310.059,16.602,50.293,209.961
1623120453.689,-917.480,25.879,87.891,880.371
1623120453.693,-133.789,-2.441,-55.176,-94.727
1623120453.697,-1000.000,-9.766,-125.000,-958.984
1623120453.701,-109.863,15.625,-6.348,-142.578
1623120453.704,-829.590,29.297,80.078,879.395
1623120453.708,246.582,18.555,-4.883,250.000
1623120453.712,-1000.000,-0.488,-125.488,-909.668
1623120453.716,-451.660,12.207,-41.016,-475.586
1623120453.720,-981.934,34.668,89.844,727.051
1623120453.721,597.168,21.484,22.949,560.547
1623120453.725,-881.836,-9.277,-108.887,-671.875
1623120453.729,-787.109,-11.230,-72.754,-746.582
1623120453.733,651.367,20.020,83.984,464.844
1623120453.737,898.926,28.809,81.055,788.086
1623120453.741,-463.867,-0.488,-96.191,-359.863
1623120453.745,-1000.000,-9.277,-113.281,-912.109
1623120453.748,213.379,14.160,50.293,115.234
1623120453.752,-879.883,24.902,89.844,870.605
1623120453.756,-42.969,8.789,-51.270,-12.207
1623120453.760,-1000.000,-7.324,-127.930,-937.500
1623120453.764,-181.641,17.090,11.719,-204.102
1623120453.796,-838.867,29.297,114.746,869.141
1623120453.800,326.660,5.371,-6.836,357.422
1623120453.804,-1000.000,-14.648,-129.395,-832.520
1623120453.808,-527.344,-1.953,-40.039,-541.016
1623120453.812,953.125,27.832,97.168,686.035
1623120453.816,674.316,16.602,28.809,639.648
1623120453.820,-791.992,-2.441,-107.910,-591.309
1623120453.823,-846.191,2.441,-60.547,-774.902
1623120453.827,562.988,11.719,79.590,405.762
1623120453.831,958.984,17.578,64.453,829.590
1623120453.835,-362.793,1.465,-67.871,-276.367
1623120453.839,-1000.000,-5.371,-74.219,-916.992
1623120453.826,128.418,13.184,46.387,70.801
1623120453.830,-854.492,18.066,82.031,887.695
1623120453.834,42.969,3.418,-41.992,71.777
1623120453.838,-1000.000,-11.230,-112.305,-936.035
1623120453.842,-260.742,-1.953,-20.020,-282.715
1623120453.846,-858.398,19.043,68.848,842.773
1623120453.850,401.367,17.090,-3.906,410.156
1623120453.853,-1000.000,-4.883,-112.305,-780.762
1623120453.857,-606.934,-2.441,-51.758,-592.285
1623120453.861,872.070,24.414,71.777,623.535
1623120453.865,739.258,24.902,48.828,681.152
1623120453.869,-706.055,4.883,-91.797,-530.762
1623120453.871,-917.969,-4.395,-109.863,-815.918
1623120453.875,454.102,17.578,38.574,336.914
1623120453.879,-982.910,39.062,86.426,845.703
1623120453.883,-263.672,14.648,-68.359,-205.566
1623120453.887,-1000.000,4.395,-114.258,-924.805
1623120453.891,38.574,27.344,31.738,-16.602
1623120453.895,-836.914,22.949,99.609,866.211
1623120453.898,120.117,5.371,-35.645,128.418
1623120453.902,-1000.000,-6.836,-140.625,-917.969
1623120453.906,-337.891,2.441,-13.184,-364.258
1623120453.910,-900.391,39.062,126.465,791.504
1623120453.914,482.422,22.461,16.113,466.309
1623120453.917,-1000.000,-5.859,-129.395,-764.160
1623120453.921,-671.387,4.395,-56.152,-660.645
1623120453.925,799.805,18.066,80.078,576.172
1623120453.929,803.711,17.090,41.992,738.281
1623120453.933,-610.352,-12.695,-116.699,-468.750
1623120453.937,-976.562,-8.301,-109.863,-860.840
1623120453.941,362.793,30.273,61.035,256.348
1623120453.944,-944.336,18.555,73.242,861.816
1623120453.948,-183.105,-9.766,-93.750,-138.672
1623120453.952,-1000.000,-7.324,-119.629,-969.727
1623120453.956,-23.438,9.277,18.555,-87.402
1623120453.960,-934.082,17.578,72.266,791.992
1623120453.964,26.855,6.836,-46.875,86.914
1623120453.968,-1000.000,0.977,-114.746,-892.578
1623120453.972,-420.898,11.719,-20.508,-449.219
1623120453.976,-943.359,33.203,95.215,767.090
1623120453.980,515.137,19.043,10.254,453.613
1623120453.984,-1000.000,-11.230,-145.996,-843.750
1623120453.988,-742.188,-7.812,-84.961,-719.238
1623120453.991,704.102,16.113,63.965,500.488
1623120453.995,858.887,23.926,51.270,745.605
1623120453.999,-520.996,7.812,-83.496,-423.828
1623120454.003,-1000.000,-1.953,-91.797,-904.297
1623120454.007,267.090,22.949,50.293,171.387
1623120454.007,-901.367,23.438,82.520,870.605
1623120454.011,-95.703,-8.301,-64.941,-64.453
1623120454.015,-1000.000,-9.277,-124.023,-955.078
1623120454.019,-136.719,13.184,15.137,-183.594
1623120454.023,-833.496,32.715,110.352,854.980
1623120454.027,286.621,18.066,4.395,293.945
1623120454.031,-1000.000,-4.883,-98.145,-849.609
1623120454.034,-490.234,10.742,-18.555,-482.910
1623120454.038,987.305,33.203,122.559,711.426
1623120454.042,633.301,20.508,57.617,585.938
1623120454.046,-844.727,-2.441,-93.262,-628.418
1623120454.050,-808.594,-2.930,-44.434,-747.070
1623120454.052,618.652,14.160,105.957,437.012
1623120454.056,925.781,17.578,85.938,793.945
1623120454.060,-418.945,4.395,-74.707,-333.496
1623120454.064,-1000.000,10.254,-94.238,-900.391
1623120454.068,186.035,14.160,30.762,112.793
1623120454.072,-872.070,10.254,83.984,874.023
1623120454.076,-16.602,-1.953,-37.109,16.113
1623120454.079,-1000.000,-10.742,-93.262,-923.340
1623120454.083,-218.750,14.648,47.363,-243.652
1623120454.087,-850.586,35.645,132.324,845.703
1623120454.091,354.004,16.602,20.996,379.883
1623120454.095,-1000.000,-4.883,-101.562,-823.242
1623120454.097,-572.266,-2.930,-32.227,-570.801
1623120454.101,908.203,13.672,89.844,652.344
1623120454.105,699.219,20.020,55.176,653.320
1623120454.109,-760.742,-3.906,-89.844,-592.773
1623120454.113,-880.859,0.000,-70.312,-777.832
1623120454.117,511.719,25.879,84.473,420.898
1623120454.121,981.445,22.949,76.660,814.453
1623120454.124,-324.707,9.277,-61.523,-260.742
1623120454.128,-1000.000,3.418,-88.867,-930.176
1623120454.132,85.938,26.855,39.551,23.926
1623120454.136,-842.773,40.039,101.074,896.973
1623120454.140,81.543,15.137,-7.324,108.398
1623120454.156,-1000.000,-0.977,-104.004,-919.922
1623120454.160,-299.805,15.625,2.441,-317.383
1623120454.164,-875.977,33.203,116.211,812.988
1623120454.168,427.734,15.625,30.762,426.270
1623120454.172,-1000.000,9.277,-83.984,-752.930
1623120454.176,-560.547,20.020,-27.344,-546.387
1623120454.180,867.188,19.043,97.168,642.090
1623120454.183,759.766,19.531,70.801,695.312
1623120454.187,-668.945,19.043,-68.848,-510.254
1623120454.191,-938.965,23.438,-66.895,-829.590
1623120454.195,419.434,36.621,88.867,294.922
1623120454.199,-964.355,43.945,116.699,838.867
1623120454.202,-227.051,26.367,-53.711,-183.105
1623120454.206,-1000.000,17.578,-101.074,-943.848
1623120454.210,-10.254,38.086,63.965,-59.570
1623120454.214,-831.543,43.457,138.184,874.023
1623120454.218,157.715,27.344,-2.930,171.875
1623120454.222,-1000.000,14.160,-123.047,-914.551
1623120454.226,-379.395,27.344,-4.883,-416.504
1623120454.229,-927.734,46.387,142.090,756.348
1623120454.233,509.766,35.645,35.156,505.371
1623120454.237,-976.074,12.207,-104.004,-719.727
1623120454.241,-709.473,29.297,-10.254,-690.430
1623120454.245,750.488,51.758,129.395,533.691
1623120454.246,831.055,31.250,81.543,748.535
1623120454.250,-570.312,15.137,-67.871,-437.988
1623120454.254,-992.676,25.879,-54.688,-870.117
1623120454.258,331.543,45.410,97.656,221.680
1623120454.262,-919.922,44.434,124.023,866.699
1623120454.266,-138.184,20.020,-32.715,-93.262
1623120454.270,-1000.000,4.395,-89.355,-953.125
1623120454.273,-97.168,25.879,53.223,-145.508
1623120454.277,-829.102,51.270,123.047,880.859
1623120454.281,237.305,33.691,14.160,259.277
1623120454.285,-1000.000,16.113,-71.289,-882.812
1623120454.289,-443.359,28.809,10.742,-459.961
1623120454.291,-972.656,48.828,118.164,732.910
1623120454.295,585.938,38.574,50.781,555.664
1623120454.299,-895.508,18.066,-69.824,-670.898
1623120454.303,-777.344,19.043,-29.297,-733.398
1623120454.307,662.598,50.781,126.465,482.910
1623120454.311,891.113,56.152,110.840,791.016
1623120454.315,-474.121,15.137,-48.340,-371.582
1623120454.318,-1000.000,3.418,-65.430,-901.367
1623120454.322,219.727,29.785,63.477,148.926
1623120454.326,-886.230,48.828,127.930,881.836
1623120454.330,-52.734,25.879,-15.625,-23.438
1623120454.334,-1000.000,9.766,-108.887,-940.430
1623120454.336,-179.199,36.133,33.203,-201.660
1623120454.340,-838.379,53.223,137.207,843.262
1623120454.344,314.941,24.902,8.789,321.777
1623120454.348,-1000.000,8.789,-100.098,-835.449
1623120454.352,-526.855,26.855,-2.930,-525.879
1623120454.356,955.566,40.527,109.375,687.988
1623120454.360,653.320,30.762,45.410,625.488
1623120454.363,-818.359,-0.977,-96.680,-609.863
1623120454.367,-845.215,8.301,-56.152,-778.809
1623120454.371,562.500,35.645,104.004,410.645
1623120454.375,951.172,25.879,87.891,815.430
1623120454.379,-374.023,-0.488,-70.312,-299.316
1623120454.382,-1000.000,0.000,-80.078,-916.504
1623120454.386,132.324,22.949,67.383,67.383
1623120454.390,-858.887,23.926,90.332,885.254
1623120454.394,30.273,0.488,-39.551,45.898
1623120454.398,-1000.000,2.930,-102.539,-903.320
1623120454.402,-256.348,20.996,6.836,-232.422
1623120454.406,-862.793,21.973,92.285,812.012
1623120454.409,387.207,4.395,-16.113,386.719
1623120454.413,-1000.000,-11.230,-126.465,-807.617
1623120454.417,-593.750,1.953,-51.270,-597.656
1623120454.421,885.742,36.621,87.402,626.465
1623120454.425,730.957,31.738,44.922,668.945
1623120454.427,-715.820,0.000,-123.535,-538.574
1623120454.431,-909.180,11.230,-114.258,-808.105
1623120454.435,467.773,34.668,47.363,330.566
1623120454.439,-994.141,39.551,66.895,836.914
1623120454.443,-281.250,11.230,-83.496,-217.285
1623120454.447,-1000.000,-6.348,-128.418,-938.477
1623120454.451,48.340,20.508,4.395,5.371
1623120454.454,-839.355,33.203,80.078,893.066
1623120454.458,112.793,11.719,-36.621,119.629
1623120454.462,-1000.000,0.000,-123.535,-926.270
1623120454.466,-332.031,14.160,-27.832,-357.422
1623120454.470,-898.438,26.367,82.520,793.945
1623120454.472,471.191,9.766,3.418,469.238
1623120454.476,-1000.000,-7.812,-161.133,-761.719
1623120454.480,-668.945,19.043,-81.543,-654.785
1623120454.484,801.758,44.922,103.027,579.590
1623120454.488,797.852,32.227,68.359,719.238
1623120454.492,-619.629,8.301,-112.793,-478.027
1623120454.496,-968.262,7.324,-119.141,-843.262
1623120454.499,376.465,31.250,66.895,269.043
1623120454.503,-948.242,34.668,88.867,847.656
1623120454.507,-195.801,4.883,-102.051,-152.832
1623120454.511,-1000.000,-4.395,-156.738,-958.984
1623120454.515,-47.852,23.926,1.465,-106.445
1623120454.531,-831.543,40.527,68.848,857.910
1623120454.535,189.453,17.578,-63.965,198.242
1623120454.539,-1000.000,2.441,-162.598,-887.695
1623120454.543,-407.715,20.996,-45.898,-420.410
1623120454.547,-948.730,31.250,84.473,758.789
1623120454.551,548.340,8.789,-5.371,522.461
1623120454.555,-936.523,-6.348,-136.719,-711.426
1623120454.558,-735.352,13.184,-54.199,-694.824
1623120454.562,717.773,32.227,86.914,526.855
1623120454.566,860.840,20.508,45.898,765.625
1623120454.570,-522.461,2.441,-94.238,-409.180
1623120454.574,-1000.000,4.395,-113.770,-877.441
1623120454.577,282.227,36.133,24.902,204.102
1623120454.581,-905.762,37.109,66.895,870.605
