timestamps,TP9,AF7,AF8,TP10
1623120685.131,-529.785,-47.363,-102.051,-422.363
1623120685.135,200.195,-24.902,13.672,106.934
1623120685.139,541.016,-10.742,52.734,388.184
1623120685.141,-119.629,-37.598,-62.500,-92.285
1623120685.145,-597.168,-54.199,-124.023,-469.238
1623120685.149,-25.879,-28.809,-14.160,-59.570
1623120685.153,548.828,-4.883,62.500,400.879
1623120685.157,81.055,-27.832,-40.527,76.172
1623120685.161,-593.750,-53.223,-139.648,-453.613
1623120685.165,-256.348,-34.180,-69.336,-219.727
1623120685.168,476.562,-7.812,48.340,336.914
1623120685.172,294.434,-18.066,23.438,227.051
1623120685.176,-482.422,-48.340,-103.516,-349.121
1623120685.180,-430.664,-40.039,-81.055,-342.773
1623120685.184,351.074,-13.184,53.223,229.004
1623120685.186,457.031,-11.230,41.016,343.262
1623120685.190,-300.293,-31.738,-101.074,-196.289
1623120685.194,-556.152,-41.992,-116.699,-416.504
1623120685.198,149.902,-19.531,20.996,85.938
1623120685.202,542.480,-8.301,54.199,398.438
1623120685.206,-89.355,-36.133,-73.730,-47.852
1623120685.210,-618.652,-47.852,-123.047,-457.031
1623120685.213,-91.309,-23.926,-14.648,-100.098
1623120685.217,540.527,-5.371,60.059,379.883
1623120685.221,142.090,-22.461,-27.832,106.934
1623120685.225,-559.082,-50.293,-129.395,-423.828
1623120685.229,-252.441,-35.645,-54.688,-215.820
1623120685.246,509.277,-7.812,56.641,351.074
1623120685.250,348.633,-12.207,1.953,246.582
1623120685.254,-444.336,-41.992,-127.441,-344.727
1623120685.258,-442.871,-37.109,-102.051,-371.094
1623120685.262,330.566,-12.695,22.949,196.777
1623120685.266,502.930,-24.902,12.695,369.141
1623120685.270,-217.773,-43.457,-104.492,-149.902
1623120685.273,-533.691,-41.016,-107.422,-408.691
1623120685.277,134.277,-29.297,4.883,73.730
1623120685.281,576.660,-33.203,38.086,426.758
1623120685.285,-10.254,-50.293,-61.035,9.766
1623120685.289,-567.871,-53.223,-126.465,-429.199
1623120685.291,-87.891,-31.250,-40.527,-84.473
1623120685.295,561.523,-18.066,61.035,414.551
1623120685.299,206.055,-35.156,-14.648,172.363
1623120685.303,-523.438,-49.316,-117.676,-373.535
1623120685.307,-310.547,-31.250,-63.965,-243.164
1623120685.311,456.055,-9.277,39.062,316.895
1623120685.315,404.297,-17.578,12.695,300.781
1623120685.318,-382.812,-47.363,-111.816,-270.508
1623120685.322,-485.352,-55.664,-103.027,-370.117
1623120685.326,275.391,-23.438,28.809,178.711
1623120685.330,522.949,-8.301,58.594,390.137
1623120685.334,-186.035,-34.180,-59.570,-120.117
1623120685.336,-561.523,-39.551,-102.539,-425.781
1623120685.340,73.242,-15.137,9.277,19.043
1623120685.344,574.707,-5.371,64.453,410.645
1623120685.348,41.016,-30.273,-46.387,37.109
1623120685.352,-580.566,-44.922,-121.094,-441.406
1623120685.356,-168.457,-23.438,-34.180,-156.250
1623120685.360,522.949,-1.953,61.523,369.141
1623120685.363,241.211,-19.043,-6.348,193.359
1623120685.367,-518.555,-50.781,-127.441,-361.816
1623120685.371,-365.723,-36.621,-59.082,-286.133
1623120685.375,413.086,-4.395,74.219,281.250
1623120685.379,413.086,-21.973,28.320,316.406
1623120685.381,-365.723,-49.805,-100.586,-250.000
1623120685.385,-514.160,-41.504,-90.332,-390.625
1623120685.389,222.168,-20.996,27.832,141.602
1623120685.393,523.438,-15.625,39.062,399.414
1623120685.397,-149.902,-41.016,-78.613,-89.355
1623120685.401,-589.355,-53.711,-113.281,-448.730
1623120685.405,10.742,-23.438,-3.418,-25.391
1623120685.408,574.219,0.000,62.012,421.387
1623120685.412,91.797,-15.137,-23.438,94.238
1623120685.416,-564.453,-28.809,-98.145,-416.016
1623120685.420,-199.707,-14.648,-29.297,-171.875
1623120685.424,516.113,1.953,63.965,370.605
1623120685.426,295.410,-16.602,8.301,231.445
1623120685.430,-470.215,-35.156,-99.121,-341.309
1623120685.434,-395.508,-22.949,-70.801,-316.406
1623120685.438,366.699,-3.418,37.109,250.488
1623120685.442,445.312,2.930,32.715,340.332
1623120685.446,-317.383,-28.320,-90.820,-219.238
1623120685.450,-550.293,-37.598,-105.469,-425.781
1623120685.453,166.016,-16.602,-9.766,83.496
1623120685.457,537.598,-5.859,36.133,385.254
1623120685.461,-108.398,-22.461,-55.664,-71.777
1623120685.465,-608.398,-37.598,-131.348,-465.820
1623120685.469,-41.504,-7.324,-25.879,-78.125
1623120685.471,574.219,8.301,66.895,386.230
1623120685.475,144.043,-12.695,-12.207,96.191
1623120685.479,-550.781,-34.180,-108.887,-427.246
1623120685.483,-254.883,-20.508,-44.434,-241.211
1623120685.487,476.562,-2.930,53.223,302.734
1623120685.491,317.871,-21.484,-3.906,224.121
1623120685.495,-464.844,-47.852,-132.324,-342.773
1623120685.498,-455.566,-46.875,-99.121,-362.793
1623120685.502,321.777,-12.207,55.664,206.055
1623120685.506,463.379,-11.719,47.363,338.867
1623120685.510,-285.645,-46.387,-100.098,-201.172
1623120685.514,-565.918,-41.504,-115.723,-432.129
1623120685.516,120.117,-8.301,21.484,59.570
1623120685.520,530.273,-6.836,61.035,392.090
1623120685.524,-66.406,-35.645,-51.270,-26.367
1623120685.528,-604.004,-41.016,-100.098,-449.707
1623120685.532,-107.910,-20.020,-4.395,-101.562
1623120685.536,527.832,-17.090,48.828,392.578
1623120685.540,163.574,-36.133,-39.551,145.020
1623120685.543,-548.828,-42.480,-114.258,-400.391
1623120685.547,-300.781,-23.926,-42.969,-252.441
1623120685.551,468.750,-6.348,46.875,314.941
1623120685.555,383.789,-9.766,1.465,273.438
1623120685.559,-395.508,-34.668,-109.375,-297.852
1623120685.561,-452.148,-35.156,-78.125,-364.258
1623120685.565,314.941,3.906,39.551,191.895
1623120685.569,523.438,7.324,38.086,377.441
1623120685.573,-220.703,-32.227,-82.520,-152.344
1623120685.577,-546.875,-39.062,-112.793,-420.898
1623120685.581,117.676,-16.113,-8.789,54.199
1623120685.585,552.734,-12.207,34.668,402.344
1623120685.588,-10.742,-27.344,-65.918,5.371
1623120685.592,-613.770,-36.621,-132.812,-463.867
1623120685.596,-171.387,-22.461,-27.832,-158.691
1623120685.600,509.277,-7.324,53.711,356.445
1623120685.604,198.242,-19.043,-20.508,147.949
1623120685.621,-547.363,-43.457,-111.328,-407.227
1623120685.625,-372.559,-37.109,-62.012,-302.246
1623120685.629,399.902,-7.812,53.223,275.879
1623120685.633,384.766,-15.137,22.461,300.293
1623120685.637,-389.160,-45.898,-95.215,-263.672
1623120685.641,-511.230,-46.875,-90.820,-390.625
1623120685.645,229.980,-20.996,23.926,142.578
1623120685.648,503.906,-11.719,53.711,375.977
1623120685.652,-178.223,-31.738,-62.500,-118.164
1623120685.656,-586.426,-41.016,-108.398,-450.684
1623120685.660,29.297,-18.066,1.953,-10.254
1623120685.664,559.082,-2.930,70.312,394.531
1623120685.666,45.898,-16.602,-29.785,22.949
1623120685.670,-599.609,-38.086,-118.164,-470.703
1623120685.674,-222.168,-32.715,-33.203,-214.355
1623120685.678,501.465,-13.672,59.570,332.031
1623120685.682,241.699,-22.461,-12.695,171.875
1623120685.686,-506.836,-46.875,-121.582,-383.301
1623120685.690,-366.699,-33.691,-67.871,-309.570
1623120685.693,385.254,-0.488,41.992,250.000
1623120685.697,438.965,-9.277,17.090,331.543
1623120685.701,-330.078,-36.621,-105.469,-232.422
1623120685.705,-521.973,-26.855,-88.867,-410.156
1623120685.709,194.824,-8.301,31.738,111.816
1623120685.711,527.832,-10.742,41.016,387.695
1623120685.715,-130.859,-31.250,-73.730,-76.660
1623120685.719,-599.121,-35.156,-120.605,-449.219
1623120685.723,-24.414,-13.672,-14.648,-59.082
1623120685.727,553.711,-10.742,56.641,390.625
1623120685.731,97.168,-38.086,-44.434,84.473
1623120685.735,-579.102,-54.688,-121.094,-433.105
1623120685.738,-246.582,-37.109,-29.297,-220.703
1623120685.742,491.699,-19.043,54.199,333.008
1623120685.746,297.363,-32.715,0.488,221.680
1623120685.750,-479.980,-51.758,-106.445,-362.793
1623120685.754,-433.105,-41.504,-83.008,-356.934
1623120685.756,340.332,-20.508,36.621,208.984
1623120685.760,453.613,-20.508,41.504,323.730
1623120685.764,-299.316,-43.945,-83.496,-228.027
1623120685.768,-549.316,-43.457,-109.863,-444.824
1623120685.772,163.574,-15.137,13.184,72.266
1623120685.776,562.500,-14.160,55.176,402.832
1623120685.780,-55.664,-30.762,-41.504,-33.203
1623120685.783,-585.449,-36.621,-112.793,-447.754
1623120685.787,-70.312,-18.066,-23.438,-87.891
1623120685.791,554.688,7.812,87.402,385.742
1623120685.795,149.902,-0.488,-17.578,106.934
1623120685.799,-571.777,-27.832,-125.000,-429.688
1623120685.801,-299.316,-20.508,-39.062,-252.441
1623120685.805,447.266,25.879,64.941,298.340
1623120685.809,306.152,29.297,25.391,216.309
1623120685.813,-499.023,-6.836,-89.355,-388.672
1623120685.817,-552.734,14.160,-64.453,-462.891
1623120685.821,193.359,61.035,61.523,76.660
1623120685.825,345.703,61.035,58.594,217.285
1623120685.828,-403.320,45.898,-65.918,-327.637
1623120685.832,-751.465,60.059,-71.289,-628.418
1623120685.836,-98.145,103.027,54.199,-177.246
1623120685.840,342.285,111.816,80.566,177.734
1623120685.844,-250.977,92.285,-38.086,-240.723
1623120685.846,-824.707,93.262,-104.004,-695.801
1623120685.850,-364.258,108.398,-9.766,-389.160
1623120685.854,297.363,125.000,77.637,133.789
1623120685.858,-24.414,111.816,17.578,-70.801
1623120685.862,-769.043,82.520,-82.520,-650.391
1623120685.866,-568.359,83.984,-41.016,-535.645
1623120685.870,229.492,90.820,62.500,74.219
1623120685.873,207.031,74.219,28.809,96.680
1623120685.877,-548.340,47.363,-69.336,-470.703
1623120685.881,-623.535,38.086,-72.754,-548.340
1623120685.885,136.230,41.016,32.227,28.320
1623120685.889,401.855,34.668,62.500,260.742
1623120685.893,-272.461,-1.953,-59.570,-229.004
1623120685.897,-637.695,-28.809,-102.539,-518.555
1623120685.901,2.930,-14.648,9.766,-60.059
1623120685.905,522.461,-10.254,61.523,354.980
1623120685.909,20.508,-30.273,-48.340,16.113
1623120685.913,-577.637,-49.805,-136.230,-449.219
1623120685.917,-158.203,-46.875,-35.156,-149.414
1623120685.920,534.180,-35.156,62.988,389.648
1623120685.924,267.578,-47.363,-24.902,209.961
1623120685.928,-471.680,-78.613,-131.348,-344.238
1623120685.932,-317.383,-76.172,-105.469,-250.488
1623120685.936,467.773,-46.875,5.859,337.402
1623120685.936,490.234,-43.457,19.043,383.789
1623120685.940,-278.809,-72.266,-106.934,-177.734
1623120685.944,-438.965,-78.613,-119.629,-317.871
1623120685.948,290.527,-62.500,15.625,210.449
1623120685.952,603.027,-59.570,40.039,470.703
1623120685.956,-77.637,-81.543,-99.609,-8.789
1623120685.960,-489.258,-95.703,-145.508,-333.008
1623120685.963,113.281,-63.965,-11.230,93.750
1623120685.967,640.625,-34.180,51.270,509.766
1623120685.971,178.711,-61.523,-69.824,182.617
1623120685.975,-488.770,-88.379,-149.414,-331.543
1623120685.979,-138.672,-66.895,-44.922,-93.750
1623120686.011,583.984,-41.992,54.688,454.590
1623120686.015,374.023,-51.270,-18.066,331.055
1623120686.019,-387.207,-75.684,-129.395,-238.281
1623120686.023,-310.059,-64.941,-83.496,-212.891
1623120686.027,455.078,-42.969,20.508,354.980
1623120686.031,531.738,-56.641,0.977,441.895
1623120686.035,-228.516,-78.125,-100.098,-111.816
1623120686.038,-457.520,-66.895,-100.586,-309.570
1623120686.042,246.094,-42.480,10.742,194.824
1623120686.046,616.699,-40.527,36.133,498.535
1623120686.050,-22.949,-69.336,-66.406,30.273
1623120686.054,-533.203,-86.914,-126.465,-374.512
1623120686.041,9.277,-64.453,-29.297,6.348
1623120686.045,619.141,-44.922,59.082,468.262
1623120686.049,201.172,-55.664,-18.066,179.199
1623120686.053,-504.395,-72.266,-107.422,-350.098
1623120686.057,-215.332,-59.570,-47.852,-157.715
1623120686.061,529.297,-37.598,56.152,397.461
1623120686.065,377.930,-48.340,18.555,309.570
1623120686.068,-400.879,-70.312,-102.051,-270.020
1623120686.072,-399.902,-57.617,-82.031,-298.828
1623120686.076,369.141,-28.809,55.664,255.859
1623120686.080,515.625,-32.227,50.781,394.043
1623120686.084,-230.957,-55.176,-80.078,-150.879
1623120686.086,-524.902,-68.359,-112.305,-398.926
1623120686.090,153.320,-49.805,-6.348,84.961
1623120686.094,586.426,-27.344,65.430,422.852
1623120686.098,-4.395,-46.875,-37.598,4.395
1623120686.102,-556.641,-63.965,-122.070,-425.293
1623120686.106,-64.941,-49.316,-25.879,-85.938
1623120686.110,577.148,-29.297,59.570,398.926
1623120686.113,217.285,-42.480,-27.344,153.320
1623120686.117,-507.324,-66.895,-136.719,-381.348
1623120686.121,-282.715,-50.781,-66.406,-237.305
1623120686.125,471.680,-23.438,57.617,323.242
1623120686.129,384.766,-35.645,5.371,291.504
1623120686.131,-392.090,-57.617,-116.211,-281.250
1623120686.135,-455.078,-48.340,-89.355,-353.516
1623120686.139,302.246,-20.020,28.320,200.195
1623120686.143,516.602,-15.625,36.133,390.625
1623120686.147,-215.332,-48.828,-95.703,-135.254
1623120686.151,-585.938,-60.547,-135.254,-439.453
1623120686.155,63.477,-29.297,-4.883,13.184
1623120686.158,546.387,-25.391,40.039,400.879
1623120686.162,-6.836,-45.410,-68.359,24.414
1623120686.166,-608.398,-53.223,-122.559,-448.242
1623120686.170,-165.039,-37.598,-36.621,-149.902
1623120686.174,515.625,-19.043,49.316,372.070
1623120686.176,211.426,-34.180,-15.137,170.898
1623120686.180,-531.250,-47.363,-108.887,-389.160
1623120686.184,-363.770,-43.945,-73.242,-298.340
1623120686.188,400.391,-29.297,34.180,271.973
1623120686.192,400.391,-26.855,16.113,303.711
1623120686.196,-357.910,-44.434,-105.957,-263.184
1623120686.200,-489.746,-39.062,-98.633,-393.555
1623120686.203,250.000,-23.926,7.812,149.902
1623120686.207,526.367,-23.926,40.039,385.742
1623120686.211,-152.344,-40.527,-62.988,-110.352
1623120686.215,-571.777,-50.781,-124.023,-451.660
1623120686.219,30.273,-25.391,-16.602,-36.133
1623120686.221,574.707,0.488,66.895,390.137
1623120686.225,70.801,-23.438,-26.367,52.734
1623120686.229,-572.266,-55.176,-126.953,-434.570
1623120686.233,-198.242,-38.574,-40.527,-179.199
1623120686.237,499.512,-10.254,77.637,360.352
1623120686.241,248.535,-21.973,1.465,194.336
1623120686.245,-455.566,-46.387,-113.281,-326.172
1623120686.248,-339.355,-35.645,-66.406,-248.535
1623120686.252,366.211,-11.230,42.480,246.582
1623120686.256,442.383,-10.742,33.691,324.707
1623120686.260,-330.566,-37.598,-94.238,-238.770
1623120686.264,-532.227,-38.574,-97.168,-423.828
1623120686.266,195.312,-12.207,18.555,107.910
1623120686.270,536.133,-11.230,35.156,393.066
1623120686.274,-107.422,-31.250,-69.824,-68.359
1623120686.278,-585.449,-38.574,-108.887,-442.383
1623120686.282,-35.156,-26.855,-11.719,-58.105
1623120686.286,548.340,-16.113,53.223,392.578
1623120686.290,113.281,-30.273,-40.039,98.633
1623120686.293,-564.453,-43.457,-119.629,-422.363
1623120686.297,-241.699,-29.297,-29.297,-220.703
1623120686.301,493.164,-13.672,66.895,333.008
1623120686.305,312.988,-26.855,-4.395,236.328
1623120686.309,-468.750,-41.504,-122.070,-331.055
1623120686.311,-440.430,-28.320,-77.148,-339.355
1623120686.315,323.242,-12.207,33.203,214.355
1623120686.319,455.078,-15.137,26.367,339.844
1623120686.323,-274.414,-29.785,-76.660,-196.777
1623120686.327,-541.992,-36.133,-90.332,-424.316
1623120686.331,140.625,-27.344,5.371,66.895
1623120686.335,537.598,-18.066,37.109,395.020
1623120686.338,-69.336,-33.691,-60.547,-41.016
1623120686.342,-594.727,-44.922,-116.211,-464.355
1623120686.346,-87.891,-30.762,-23.438,-106.445
1623120686.350,528.809,-21.484,53.223,386.230
1623120686.354,139.648,-30.273,-20.020,126.953
1623120686.371,-564.941,-51.270,-123.535,-416.504
1623120686.375,-296.875,-37.598,-54.199,-240.723
1623120686.379,460.938,-4.883,67.383,333.496
1623120686.383,337.402,-24.414,17.578,267.090
1623120686.387,-438.965,-59.082,-114.258,-313.477
1623120686.391,-464.355,-54.688,-99.609,-365.723
1623120686.395,301.758,-28.320,38.574,187.500
1623120686.398,489.258,-21.973,62.500,367.188
1623120686.402,-241.211,-48.828,-68.359,-157.715
1623120686.406,-577.148,-57.617,-116.211,-433.105
1623120686.410,84.473,-24.414,9.277,44.434
1623120686.414,542.969,-9.277,64.941,400.879
1623120686.416,-31.738,-38.574,-60.547,-11.719
1623120686.420,-605.957,-59.570,-146.484,-467.773
1623120686.424,-141.602,-31.250,-40.527,-146.973
1623120686.428,519.043,-4.883,62.012,369.629
1623120686.432,188.965,-26.367,-16.602,161.621
1623120686.436,-545.410,-48.828,-120.605,-390.625
1623120686.440,-343.750,-32.227,-51.270,-284.668
1623120686.443,418.457,-1.953,64.941,282.715
1623120686.447,370.605,-10.742,14.648,291.016
1623120686.451,-396.973,-40.039,-104.980,-269.043
1623120686.455,-492.188,-35.156,-75.195,-373.047
1623120686.459,251.953,-20.508,47.852,159.180
1623120686.461,498.047,-19.043,58.105,370.605
1623120686.465,-201.172,-33.691,-74.219,-131.836
1623120686.469,-584.961,-39.551,-106.934,-441.895
1623120686.473,35.156,-15.137,10.742,-1.953
1623120686.477,547.363,-4.883,50.781,396.484
1623120686.481,29.297,-29.297,-49.805,35.645
1623120686.485,-596.191,-46.875,-119.141,-437.500
1623120686.488,-186.523,-32.715,-33.691,-160.645
1623120686.492,522.949,-13.184,57.617,368.652
1623120686.496,268.066,-18.555,16.602,199.707
1623120686.500,-488.281,-36.621,-86.426,-361.816
1623120686.504,-367.676,-33.691,-75.684,-290.039
1623120686.506,399.414,-12.695,43.945,270.996
1623120686.510,422.852,-18.066,36.621,320.801
1623120686.514,-354.980,-50.293,-95.215,-238.281
1623120686.518,-528.809,-54.199,-100.098,-405.762
1623120686.522,201.660,-33.691,24.902,110.352
1623120686.526,538.574,-17.090,43.457,395.508
1623120686.530,-122.559,-27.832,-72.754,-77.637
1623120686.533,-585.449,-47.852,-115.234,-420.410
1623120686.537,-0.977,-30.273,-15.137,0.000
1623120686.541,562.012,-4.883,68.359,406.250
1623120686.545,84.473,-25.391,-18.066,89.355
1623120686.549,-585.938,-52.246,-117.188,-416.016
1623120686.551,-235.352,-38.086,-31.250,-191.895
1623120686.555,494.629,-12.207,71.777,346.191
1623120686.559,283.691,-26.855,1.953,216.797
1623120686.563,-481.445,-59.082,-98.145,-342.773
1623120686.567,-406.738,-46.387,-79.102,-321.777
1623120686.571,359.375,-13.184,2.441,224.609
1623120686.575,460.938,-2.930,10.254,332.520
1623120686.578,-288.086,-32.715,-99.121,-200.195
1623120686.582,-541.016,-39.551,-89.844,-420.898
1623120686.586,155.273,-0.977,37.109,70.801
1623120686.590,535.645,-14.160,48.828,382.812
1623120686.594,-86.914,-46.387,-54.688,-59.570
1623120686.596,-601.074,-39.551,-109.375,-464.844
1623120686.600,-64.941,-17.090,-6.348,-83.984
1623120686.604,553.223,-4.395,60.059,396.973
1623120686.608,135.742,-17.578,-31.250,104.980
1623120686.612,-562.500,-35.156,-112.793,-423.340
1623120686.616,-268.555,-22.461,-48.340,-234.863
1623120686.620,474.609,0.488,49.316,317.871
1623120686.623,338.867,-12.207,-2.441,266.113
1623120686.627,-426.758,-24.902,-104.492,-306.152
1623120686.631,-435.059,-22.949,-80.566,-361.816
1623120686.635,327.637,-14.648,28.320,192.871
1623120686.639,484.863,-7.324,33.691,350.098
1623120686.641,-240.723,-25.879,-79.590,-167.480
1623120686.645,-544.922,-46.387,-106.445,-425.293
1623120686.649,116.211,-24.414,12.695,31.250
1623120686.653,556.152,-4.395,73.730,381.836
1623120686.657,-38.086,-28.320,-33.691,-23.926
1623120686.661,-600.098,-51.270,-122.070,-464.355
1623120686.665,-108.887,-27.832,-45.410,-131.348
1623120686.668,538.574,4.883,62.500,373.535
1623120686.672,180.664,-13.672,2.930,141.602
1623120686.676,-551.270,-48.340,-117.676,-400.391
1623120686.680,-330.566,-41.992,-71.777,-269.043
1623120686.684,428.223,-23.926,41.016,284.668
1623120686.686,360.352,-28.320,13.672,274.902
1623120686.690,-409.180,-46.875,-103.516,-283.203
1623120686.694,-483.887,-48.828,-97.168,-374.023
1623120686.698,273.438,-22.461,42.969,175.781
1623120686.702,497.559,-16.602,58.594,371.582
1623120686.706,-215.332,-37.598,-90.820,-133.789
1623120686.710,-582.520,-42.480,-132.324,-421.875
1623120686.713,64.941,-17.090,0.488,18.555
1623120686.717,557.617,-4.883,64.453,402.344
1623120686.721,23.438,-29.785,-42.480,33.691
1623120686.725,-578.613,-42.480,-119.141,-433.105
1623120686.729,-156.250,-21.973,-24.902,-153.809
1623120686.747,532.227,-7.324,67.871,363.281
1623120686.751,236.328,-19.531,-3.906,182.129
1623120686.755,-519.043,-39.551,-121.094,-383.789
1623120686.759,-358.887,-28.320,-67.871,-305.664
1623120686.763,426.270,-2.930,51.270,269.043
1623120686.767,393.066,-11.719,3.906,276.367
1623120686.771,-389.648,-33.691,-119.629,-291.504
1623120686.774,-484.863,-23.926,-92.773,-390.625
1623120686.778,253.418,1.953,37.109,143.066
1623120686.782,514.160,-7.324,47.363,369.141
1623120686.786,-187.500,-36.621,-66.406,-123.535
1623120686.790,-605.469,-46.387,-110.840,-449.219
1623120686.791,-1.465,-31.250,-8.301,-25.879
1623120686.795,543.457,-14.648,66.406,393.066
1623120686.799,58.105,-27.832,-25.391,60.059
1623120686.803,-598.145,-44.434,-115.723,-430.664
1623120686.807,-220.215,-28.320,-45.898,-178.711
1623120686.811,495.117,-6.836,55.664,356.934
1623120686.815,260.254,-22.949,1.465,207.520
1623120686.818,-495.605,-50.781,-113.281,-356.445
1623120686.822,-405.273,-44.434,-80.078,-312.988
1623120686.826,364.258,-17.090,50.293,251.953
1623120686.830,438.477,-11.230,62.012,330.078
1623120686.834,-325.684,-41.504,-76.660,-218.750
1623120686.836,-534.668,-41.992,-94.727,-396.973
1623120686.840,191.406,-6.348,33.203,111.328
1623120686.844,543.457,1.953,62.500,394.043
1623120686.848,-98.633,-26.855,-63.477,-62.988
1623120686.852,-585.938,-41.504,-120.605,-447.266
1623120686.856,-35.645,-25.391,-18.066,-65.430
1623120686.860,564.453,-9.277,62.012,387.207
1623120686.863,121.094,-27.832,-19.043,90.332
1623120686.867,-569.824,-52.246,-128.418,-417.480
1623120686.871,-253.418,-31.250,-52.734,-212.402
1623120686.875,479.004,-8.789,67.383,327.148
1623120686.879,312.500,-21.973,3.906,234.863
1623120686.881,-454.102,-39.062,-113.770,-326.172
1623120686.885,-432.617,-31.738,-70.312,-352.051
1623120686.889,322.754,-12.695,52.734,192.871
1623120686.893,451.660,-9.277,45.410,332.520
1623120686.897,-292.480,-30.762,-83.984,-204.102
1623120686.901,-584.473,-34.180,-100.098,-447.266
1623120686.905,81.543,-8.301,11.719,25.879
1623120686.908,501.953,6.348,55.176,362.793
1623120686.912,-112.305,-1.953,-50.293,-75.195
1623120686.916,-686.035,-4.883,-116.211,-535.645
1623120686.920,-186.523,16.602,-22.461,-202.637
1623120686.924,440.918,39.551,56.152,278.809
1623120686.926,43.457,42.969,-7.812,19.043
1623120686.930,-683.105,28.320,-94.238,-530.762
1623120686.934,-459.473,40.039,-33.691,-399.902
1623120686.938,277.344,71.289,52.734,144.531
1623120686.942,174.316,77.637,12.207,91.309
1623120686.946,-612.305,62.012,-79.590,-488.281
1623120686.950,-666.504,61.523,-50.293,-557.617
1623120686.953,90.820,81.055,44.922,-11.230
1623120686.957,299.316,94.238,54.688,173.340
1623120686.961,-412.109,66.406,-54.199,-342.285
1623120686.965,-744.141,39.062,-127.441,-612.793
1623120686.969,-70.312,64.453,0.488,-124.023
1623120686.971,419.434,76.660,88.379,270.508
1623120686.975,-130.859,39.062,-11.719,-116.211
1623120686.979,-701.660,13.672,-121.582,-555.176
1623120686.983,-219.238,22.949,-46.387,-225.586
1623120686.987,462.402,33.203,55.176,295.898
1623120686.991,154.785,7.812,-18.555,106.934
1623120686.995,-565.430,-22.461,-128.906,-424.805
1623120686.998,-376.953,-19.043,-72.266,-313.965
1623120687.002,385.742,0.000,62.012,251.953
1623120687.006,370.605,3.418,30.762,269.043
1623120687.010,-376.465,-12.207,-123.535,-279.297
1623120687.014,-491.211,-20.996,-121.094,-397.949
1623120687.016,236.328,-8.301,22.461,129.883
1623120687.020,512.695,-15.625,29.785,379.883
1623120687.024,-158.691,-44.434,-94.238,-93.262
1623120687.028,-565.918,-52.734,-134.766,-422.363
1623120687.032,59.082,-34.668,-20.020,14.160
1623120687.036,601.074,-19.531,58.105,434.082
1623120687.040,85.449,-50.781,-62.012,85.938
1623120687.043,-546.875,-72.754,-142.090,-382.324
1623120687.047,-132.812,-51.270,-34.668,-115.234
1623120687.051,578.613,-21.484,53.223,413.574
1623120687.055,313.477,-28.809,-8.789,258.789
1623120687.059,-445.312,-56.152,-116.699,-301.270
1623120687.061,-326.172,-58.594,-75.195,-255.371
1623120687.065,445.312,-40.527,34.668,308.594
1623120687.069,479.980,-45.410,7.812,367.188
1623120687.073,-293.945,-81.543,-96.191,-186.523
1623120687.077,-475.098,-82.031,-104.980,-343.750
1623120687.081,258.789,-52.246,6.836,185.547
1623120687.085,583.984,-49.805,60.547,463.867
1623120687.088,-75.684,-65.430,-48.340,-9.766
1623120687.092,-535.156,-75.195,-115.234,-376.465
1623120687.096,45.410,-56.152,-27.344,17.090
1623120687.100,625.000,-31.738,48.340,454.102
1623120687.104,154.297,-47.363,-28.320,142.578
1623120687.121,-517.578,-69.336,-114.258,-358.887
1623120687.125,-174.316,-55.664,-41.016,-143.555
1623120687.129,552.246,-33.203,65.918,401.367
1623120687.133,362.793,-41.504,9.277,298.340
1623120687.137,-400.879,-63.477,-106.445,-267.090
1623120687.141,-349.609,-60.059,-87.402,-263.184
1623120687.145,418.457,-50.293,33.203,288.086
1623120687.148,516.113,-45.898,51.758,392.578
1623120687.152,-242.676,-59.082,-81.055,-155.273
1623120687.156,-488.770,-66.895,-109.375,-367.188
1623120687.160,205.566,-36.621,27.344,136.230
1623120687.164,594.238,-27.344,69.336,444.824
1623120687.166,-19.531,-56.152,-59.082,4.883
1623120687.170,-545.410,-64.453,-121.582,-389.648
1623120687.174,-25.391,-38.086,-13.184,-27.832
1623120687.178,587.891,-25.391,68.359,436.035
1623120687.182,171.387,-56.152,-35.156,155.762
1623120687.186,-533.691,-77.637,-135.742,-381.836
1623120687.190,-254.395,-55.176,-44.922,-215.820
1623120687.193,494.629,-31.250,63.965,338.867
1623120687.197,367.188,-46.387,3.906,284.668
1623120687.201,-414.551,-71.289,-120.605,-285.645
1623120687.205,-441.895,-59.570,-73.242,-341.797
1623120687.209,320.801,-36.621,49.316,211.426
1623120687.211,494.141,-37.598,42.480,381.836
1623120687.215,-237.305,-61.035,-71.777,-144.043
1623120687.219,-547.363,-63.965,-98.145,-401.367
1623120687.223,122.070,-41.016,14.160,73.242
1623120687.227,567.871,-29.297,68.359,422.363
1623120687.231,-18.555,-52.246,-41.016,14.160
1623120687.235,-594.238,-63.477,-108.887,-421.875
1623120687.238,-112.793,-35.645,-8.301,-97.656
1623120687.242,539.062,-18.555,59.082,391.602
1623120687.246,195.801,-32.227,-14.160,162.109
1623120687.250,-521.484,-43.945,-102.051,-380.859
1623120687.254,-314.453,-35.156,-65.918,-258.789
1623120687.256,440.918,-11.230,46.387,294.434
1623120687.260,387.207,-12.207,26.855,284.668
1623120687.264,-389.160,-39.062,-89.844,-281.250
1623120687.268,-481.445,-41.016,-86.426,-378.418
